customer_id,account_age,recency,frequency,engagement_duration,feature_usage_count,plan_tier,support_tickets,billing_issues,marketing_ctr,nps_score,inactivity_streak,churn
CUST_011142,1039,64,0,0.0,0,Standard,2,0,,,64,1
CUST_011143,88,1,15,76.87755402716598,4,Basic,0,0,3.3,,4,0
CUST_011144,538,21,2,1.8578510037660685,3,Standard,2,0,22.14,8.0,51,1
CUST_011145,7,4,15,8.748654641944233,9,Basic,0,0,20.22,,7,0
CUST_011146,405,13,7,9.292094170891264,5,Premium,1,1,32.96,,0,1
CUST_011147,231,11,11,12.564745059582027,6,Enterprise,3,1,23.25,,20,1
CUST_011148,155,16,6,8.261103848180387,1,Premium,2,0,26.05,,1,1
CUST_011149,723,12,8,4.426150369639555,4,Basic,0,1,16.74,,2,0
CUST_011150,702,22,2,2.3772564485699657,1,Enterprise,5,0,23.11,,6,1
CUST_011151,8,0,15,28.356268990501437,7,Basic,0,1,41.49,,5,0
CUST_011152,343,24,3,13.266872781130525,1,Enterprise,1,0,19.79,,1,0
CUST_011153,167,28,20,0.0,0,Basic,0,2,11.09,,39,1
CUST_011154,196,12,10,1.7404715852695274,8,Standard,4,0,17.09,,8,1
CUST_011155,651,44,0,,0,Basic,1,0,3.6,,44,1
CUST_011156,135,1,10,20.058783022201958,8,Basic,0,0,18.22,,15,0
CUST_011157,1045,21,1,4.11429686382668,0,Basic,1,0,34.15,,14,1
CUST_011158,72,1,20,5.498638225900703,10,Basic,1,1,51.9,7.0,1,0
CUST_011159,396,8,10,3.5666757068519774,6,Basic,0,2,28.48,,1,1
CUST_011160,406,13,6,0.27158257512235456,2,Standard,1,0,10.09,,7,0
CUST_011161,106,8,6,0.7285306272303583,11,Premium,3,0,24.34,8.0,0,0
CUST_011162,143,8,5,17.95256950240158,6,Enterprise,1,0,16.63,,6,0
CUST_011163,657,4,16,24.181887253671626,4,Premium,1,0,22.14,,2,1
CUST_011164,523,43,1,0.1355797452912227,4,Basic,0,0,22.11,,17,1
CUST_011165,145,0,15,9.081736722183708,8,Basic,2,1,13.99,,2,0
CUST_011166,278,11,9,4.8534662378350735,6,Basic,1,2,44.72,,2,0
CUST_011167,23,10,2,2.8409199093343664,0,Basic,0,1,56.65,,40,1
CUST_011168,85,17,6,11.226433520732009,9,Basic,1,0,44.58,,5,0
CUST_011169,242,15,1,11.350760270969966,2,Standard,0,0,17.43,6.0,20,1
CUST_011170,32,6,19,4.883031896742654,5,Standard,1,0,17.52,7.0,2,1
CUST_011171,676,7,10,78.58640533002728,8,Basic,0,1,14.23,,1,0
CUST_011172,462,7,11,34.71808325067323,3,Standard,3,1,25.69,,0,0
CUST_011173,1049,6,21,6.8601762699003075,6,Basic,0,0,36.11,6.0,8,1
CUST_011174,431,14,4,12.774198609128828,1,Standard,0,0,5.71,,1,0
CUST_011175,1029,15,4,6.9163098054919185,2,Standard,1,1,26.54,,0,0
CUST_011176,295,8,7,6.672164950882838,9,Basic,1,2,12.12,3.0,4,1
CUST_011177,334,16,2,5.5165199299608005,1,Standard,1,0,14.2,9.0,11,0
CUST_011178,1376,9,11,3.298382758501862,5,Standard,1,0,16.35,9.0,1,0
CUST_011179,375,1,18,11.467427047388279,7,Enterprise,5,0,17.9,2.0,9,0
CUST_011180,11,9,11,87.61417522289915,3,Premium,4,1,20.5,,0,1
CUST_011181,469,24,5,8.065172575048786,7,Standard,3,0,2.49,6.0,4,0
CUST_011182,860,3,21,1.88876748004264,7,Standard,2,0,20.38,,3,0
CUST_011183,579,18,4,1.609338273919969,2,Enterprise,5,0,6.11,,7,0
CUST_011184,319,8,4,0.953370740645042,1,Basic,0,1,3.96,,3,0
CUST_011185,406,1,10,23.898824678503743,2,Standard,3,0,22.5,9.0,1,0
CUST_011186,1687,6,13,6.256352383182043,5,Enterprise,3,1,8.19,9.0,0,0
CUST_011187,34,0,15,3.66521022279931,11,Basic,0,0,25.61,,3,0
CUST_011188,401,18,3,29.278490703656338,2,Basic,0,0,18.47,,10,0
CUST_011189,121,1,13,0.9914953031615273,7,Premium,0,0,4.36,7.0,3,0
CUST_011190,372,2,13,22.534482392013526,3,Basic,0,0,28.7,,3,0
CUST_011191,341,2,23,75.9358179120541,12,Basic,1,0,1.55,,4,0
CUST_011192,60,2,13,4.291071245407074,5,Basic,0,1,32.04,,4,1
CUST_011193,84,8,7,11.302975986228622,7,Premium,1,1,17.71,6.0,10,0
CUST_011194,354,12,9,8.735463111644716,4,Premium,1,0,16.85,,9,0
CUST_011195,50,1,17,26.84849699632514,4,Basic,0,2,25.02,,2,0
CUST_011196,112,10,5,18.940820736037892,9,Premium,2,0,18.35,5.0,0,0
CUST_011197,658,5,13,5.943910021476011,5,Basic,1,0,21.31,,2,0
CUST_011198,144,4,12,128.21584017918047,9,Premium,2,0,8.65,7.0,3,0
CUST_011199,244,1,13,65.61876289672911,6,Basic,0,0,14.98,,5,0
CUST_011200,1033,14,8,3.900558958993331,2,Basic,0,1,6.77,,2,0
CUST_011201,94,3,19,0.7279683371245254,5,Premium,5,0,9.59,,2,0
CUST_011202,180,12,10,36.56649200119347,7,Enterprise,5,0,16.04,,0,0
CUST_011203,340,6,11,0.6940079199462262,9,Basic,0,1,12.53,8.0,3,1
CUST_011204,513,0,23,18.424527432052678,9,Basic,0,0,32.32,,1,0
CUST_011205,846,14,13,0.6486822872926538,5,Standard,2,1,22.91,,0,0
CUST_011206,901,9,4,25.066964546825982,1,Basic,0,0,10.75,,2,0
CUST_011207,547,6,11,2.061262270409797,5,Basic,0,0,23.46,,1,0
CUST_011208,94,1,11,40.48208326814103,5,Basic,2,1,28.57,6.0,0,0
CUST_011209,9,4,20,12.578281273273765,6,Standard,1,0,22.68,,4,0
CUST_011210,176,2,13,24.90978451416555,8,Standard,1,0,4.68,7.0,1,0
CUST_011211,55,4,16,26.16206163287314,9,Premium,1,0,25.92,7.0,2,0
CUST_011212,452,0,19,51.8689521657562,8,Basic,3,0,14.48,,6,0
CUST_011213,394,17,4,10.905104505445818,1,Standard,1,1,16.62,,2,1
CUST_011214,16,0,18,10.77851803795043,3,Premium,3,0,17.3,,7,0
CUST_011215,661,26,2,2.268571840860539,3,Standard,1,0,8.0,,1,1
CUST_011216,104,16,2,0.2197516200283056,2,Basic,0,0,21.0,,75,1
CUST_011217,206,42,0,,0,Standard,1,0,2.5,2.0,42,1
CUST_011218,402,28,1,1.4563565246248258,0,Premium,1,1,8.76,,6,1
CUST_011219,204,42,1,0.34779184716725814,1,Standard,0,0,30.33,,64,1
CUST_011220,212,26,0,0.0,0,Enterprise,3,0,4.95,,97,1
CUST_011221,24,0,11,0.5638416616925449,11,Standard,0,0,11.45,,4,1
CUST_011222,187,6,11,24.855227828573636,2,Basic,0,1,14.46,,3,0
CUST_011223,528,0,15,0.5033974761613527,13,Standard,2,0,20.2,,5,0
CUST_011224,900,9,7,4.892779367365121,8,Premium,3,1,16.65,,3,0
CUST_011225,194,9,12,13.04331873158783,2,Standard,4,0,27.83,,2,0
CUST_011226,201,30,3,13.774860153907703,2,Basic,2,0,10.17,,3,0
CUST_011227,442,41,0,0.0,0,Basic,0,0,8.09,,41,1
CUST_011228,1044,3,18,27.810969298644533,7,Premium,2,0,9.24,,16,0
CUST_011229,113,6,15,71.40195250420246,5,Standard,0,0,5.3,,15,0
CUST_011230,211,7,18,35.01802004992253,10,Basic,1,1,12.73,,5,0
CUST_011231,580,9,8,3.7431790297474965,3,Premium,2,0,14.63,,2,0
CUST_011232,343,9,7,21.093913024228833,5,Basic,0,0,24.99,,1,0
CUST_011233,42,19,3,35.61127701746743,5,Standard,3,0,44.08,6.0,13,0
CUST_011234,360,27,1,0.6815723672946552,5,Basic,1,1,23.03,,27,1
CUST_011235,75,1,17,3.5519754680461153,9,Standard,1,0,37.96,,8,1
CUST_011236,260,5,14,12.980657976376486,8,Standard,0,0,42.59,,9,0
CUST_011237,274,16,0,0.0,0,Basic,0,0,5.64,3.0,17,1
CUST_011238,762,13,3,28.083472288600547,1,Standard,0,1,44.3,,0,0
CUST_011239,226,11,9,12.508997242869697,7,Enterprise,1,0,11.06,,1,0
CUST_011240,119,40,2,2.228605126018758,2,Standard,2,0,47.08,6.0,9,1
CUST_011241,95,3,17,31.958790743390587,8,Standard,1,0,21.54,8.0,18,0
CUST_011242,756,8,13,39.22227125476165,2,Premium,0,0,37.26,,2,0
CUST_011243,68,30,1,3.298872934897422,0,Premium,1,0,17.72,7.0,7,1
CUST_011244,202,14,8,5.987139475272495,6,Basic,2,1,29.54,,4,0
CUST_011245,75,8,11,31.07704538736024,6,Basic,1,1,7.85,6.0,16,0
CUST_011246,541,2,11,98.70614256410167,5,Basic,0,0,31.91,,5,0
CUST_011247,234,3,15,38.47795851323,7,Enterprise,3,0,44.33,,10,0
CUST_011248,157,3,19,24.903553000816803,7,Standard,4,1,13.94,8.0,2,0
CUST_011249,163,5,11,0.6023384228665728,3,Basic,1,2,6.99,,2,1
CUST_011250,697,8,3,31.45093273154767,2,Standard,2,0,22.7,,18,0
CUST_011251,294,27,1,0.7047747030724083,4,Standard,0,1,21.05,,2,1
CUST_011252,461,1,23,42.79819821385087,11,Basic,0,3,10.25,,6,0
CUST_011253,829,3,10,4.7377156305924375,13,Standard,1,0,12.17,,6,0
CUST_011254,846,1,14,9.239022588182047,5,Premium,2,0,26.26,,5,1
CUST_011255,145,10,13,31.984838452717394,4,Enterprise,3,0,,8.0,3,0
CUST_011256,1111,42,0,0.0,0,Premium,4,0,0.43,,42,1
CUST_011257,9,11,10,0.9600757382376288,8,Basic,1,0,47.39,6.0,6,0
CUST_011258,172,10,10,16.748395541187428,2,Standard,1,0,26.5,5.0,0,0
CUST_011259,825,0,24,25.682859507804046,9,Standard,0,0,36.12,5.0,6,0
CUST_011260,117,3,13,46.942290991685475,7,Basic,1,0,20.12,,0,0
CUST_011261,116,15,2,0.3358730543093725,2,Basic,0,1,19.01,7.0,25,0
CUST_011262,131,8,6,38.041209137757065,5,Premium,2,0,15.5,,3,0
CUST_011263,345,2,20,9.09101757470027,3,Basic,2,0,10.87,,3,0
CUST_011264,210,7,15,0.31433265987485487,6,Standard,1,0,19.47,,10,0
CUST_011265,473,1,15,3.25544534696179,6,Basic,0,1,11.96,,6,0
CUST_011266,822,8,7,0.7080698429723389,4,Standard,2,0,16.44,,3,0
CUST_011267,409,27,1,0.8369825059023717,1,Basic,1,2,6.85,7.0,25,1
CUST_011268,83,0,18,15.803282653270701,7,Premium,3,0,33.48,6.0,0,0
CUST_011269,984,11,10,20.760198111893413,5,Standard,1,0,21.18,,5,0
CUST_011270,112,2,15,28.00667913671775,7,Standard,0,0,14.44,,0,0
CUST_011271,59,37,0,,0,Basic,0,0,0.97,,37,1
CUST_011272,34,0,24,57.027864335328026,5,Basic,0,0,43.89,,1,0
CUST_011273,302,11,15,3.180600969739737,9,Premium,2,0,10.43,,15,1
CUST_011274,44,2,15,15.397873997335482,5,Enterprise,2,1,38.27,,2,0
CUST_011275,54,17,1,0.8652329401680842,4,Premium,2,1,38.69,,10,1
CUST_011276,130,1,19,36.359163626949446,12,Standard,1,0,29.59,,1,0
CUST_011277,120,4,14,6.853007900107063,6,Standard,0,0,27.16,9.0,0,0
CUST_011278,338,2,15,47.1519360815414,8,Basic,0,0,39.93,5.0,6,0
CUST_011279,619,19,2,7.657533585025371,2,Standard,2,0,27.9,,8,0
CUST_011280,522,5,16,10.453965855081156,6,Enterprise,2,0,24.4,,8,0
CUST_011281,111,1,11,3.61760729666648,6,Premium,3,0,8.87,,3,0
CUST_011282,102,10,6,22.493199490806965,6,Basic,1,0,12.84,,0,0
CUST_011283,1231,20,0,,0,Standard,2,0,0.95,,31,0
CUST_011284,3,3,8,13.345637688816007,4,Basic,0,2,31.17,,0,0
CUST_011285,773,5,18,0.763745206272568,6,Basic,1,1,20.83,,1,0
CUST_011286,81,8,9,18.580517897020023,5,Basic,1,0,14.38,,1,0
CUST_011287,1074,12,6,74.20892300177134,7,Basic,0,1,29.86,,3,0
CUST_011288,152,8,8,7.43609296367684,7,Premium,0,0,1.94,5.0,4,0
CUST_011289,211,3,19,28.652258866144265,10,Standard,3,1,16.87,,0,0
CUST_011290,448,34,0,0.0,0,Premium,1,0,11.49,,34,1
CUST_011291,323,2,20,19.29718338048906,11,Standard,1,0,17.01,8.0,0,0
CUST_011292,139,3,14,9.344800934443418,8,Basic,0,1,23.0,,7,0
CUST_011293,294,4,10,9.399393187853827,3,Standard,2,0,37.28,6.0,11,0
CUST_011294,478,32,0,0.0,0,Standard,1,1,7.4,,39,1
CUST_011295,15,8,6,11.593397281517777,3,Premium,3,0,34.99,,0,0
CUST_011296,4,8,7,3.1060738482054284,6,Standard,0,1,25.92,6.0,0,0
CUST_011297,223,0,15,3.98150812888364,10,Standard,1,0,22.76,,3,0
CUST_011298,51,9,6,3.406799938068712,9,Basic,0,0,22.37,,2,0
CUST_011299,398,3,15,29.568077714443536,9,Standard,4,0,11.25,6.0,0,0
CUST_011300,87,27,2,1.7001302276803627,2,Premium,2,0,15.21,,13,1
CUST_011301,207,9,17,3.3158582065901587,4,Standard,0,1,24.23,,4,0
CUST_011302,80,6,16,18.966650125283817,4,Basic,0,2,,7.0,2,0
CUST_011303,290,5,17,34.85384771560784,6,Basic,0,2,8.91,6.0,0,0
CUST_011304,45,6,20,59.48449352529314,3,Basic,0,2,30.39,,4,0
CUST_011305,8,6,23,18.411188000547853,8,Basic,0,1,30.77,,7,1
CUST_011306,19,4,12,1.2975142486230555,8,Standard,4,0,33.36,,8,0
CUST_011307,1125,12,7,0.7522789180867502,4,Standard,1,1,5.24,8.0,23,0
CUST_011308,56,5,15,23.023954356891707,4,Standard,0,0,30.97,,6,0
CUST_011309,449,15,2,0.15776516499009385,0,Basic,0,4,11.44,,18,1
CUST_011310,25,11,9,6.343715905576854,1,Premium,1,1,18.23,,4,0
CUST_011311,41,0,12,15.572489601374272,5,Basic,1,0,60.08,,10,0
CUST_011312,259,1,14,2.3917822650408467,8,Standard,0,0,32.39,,6,0
CUST_011313,228,13,6,5.789267479880406,5,Enterprise,3,0,5.5,5.0,2,1
CUST_011314,1105,5,17,84.57242192263512,8,Enterprise,1,0,9.49,8.0,4,0
CUST_011315,1057,3,12,19.269447497781808,5,Basic,1,0,8.14,7.0,1,0
CUST_011316,552,2,16,5.713089162458831,8,Basic,2,1,10.7,,12,0
CUST_011317,336,171,11,34.75181479585401,4,Standard,2,0,35.03,7.0,8,0
CUST_011318,221,5,14,6.74011174193851,5,Premium,4,1,25.72,,2,0
CUST_011319,160,5,9,7.274178135643144,1,Basic,3,1,34.87,,1,0
CUST_011320,1072,38,2,13.989411822909716,2,Enterprise,4,0,,,74,1
CUST_011321,337,17,1,4.141439096560333,0,Standard,0,0,10.1,7.0,18,1
CUST_011322,315,19,2,1.9629965083590675,1,Basic,0,1,19.13,,9,1
CUST_011323,96,1,14,15.762663077938882,7,Standard,1,0,,9.0,9,0
CUST_011324,17,1,14,16.707097986046097,6,Premium,1,0,43.54,,1,0
CUST_011325,1059,1,9,3.040218915292867,6,Basic,2,1,13.47,8.0,3,0
CUST_011326,137,27,1,16.446238170494972,4,Basic,1,2,24.5,,7,1
CUST_011327,213,13,5,17.88713907612461,8,Enterprise,6,0,52.77,,1,0
CUST_011328,44,38,21,32.453164297290435,6,Basic,0,2,33.36,,0,0
CUST_011329,661,7,9,36.59291177424237,6,Standard,17,0,24.35,,7,0
CUST_011330,10,1,15,26.024824922586664,12,Standard,2,0,47.63,7.0,4,0
CUST_011331,655,9,12,50.062220871165074,5,Premium,3,0,12.26,5.0,15,0
CUST_011332,55,1,17,14.734586335020412,6,Basic,0,1,11.95,,16,0
CUST_011333,794,0,22,34.60203016380361,13,Standard,0,0,9.29,9.0,2,0
CUST_011334,477,4,15,30.43801779373036,6,Basic,0,0,22.5,,33,0
CUST_011335,65,2,15,4.912857149970642,14,Premium,1,0,17.42,,0,1
CUST_011336,304,20,22,10.708710855258047,1,Premium,3,0,24.02,,1,1
CUST_011337,136,5,13,0.9271142543638703,3,Basic,0,0,31.63,6.0,1,0
CUST_011338,71,2,14,4.7592470763870836,6,Standard,1,1,36.02,,6,0
CUST_011339,715,10,8,5.212129483309316,4,Premium,2,0,20.77,7.0,0,0
CUST_011340,188,0,14,32.19041119732878,5,Basic,0,1,19.23,,0,0
CUST_011341,185,13,4,2.671080470751576,0,Standard,1,0,48.95,,1,1
CUST_011342,67,1,20,5.212307476122287,10,Standard,0,0,29.71,6.0,5,0
CUST_011343,176,2,20,17.626438206273427,12,Basic,1,1,17.76,,2,1
CUST_011344,749,3,23,43.70364641815858,10,Basic,1,0,38.13,,15,0
CUST_011345,164,5,18,1.8234364004515704,11,Basic,1,1,5.3,,0,0
CUST_011346,1105,36,1,2.9866171056903825,0,Basic,1,2,10.1,4.0,32,1
CUST_011347,1067,4,15,84.0378671813951,6,Basic,1,3,35.34,,0,0
CUST_011348,57,2,17,5.085468083401031,7,Enterprise,3,0,39.44,,7,0
CUST_011349,71,1,20,32.01176429554662,9,Basic,1,0,23.48,9.0,4,0
CUST_011350,724,5,8,11.253726371384456,4,Basic,0,0,25.45,5.0,1,0
CUST_011351,182,2,13,14.451364357178806,6,Standard,3,0,19.53,,8,0
CUST_011352,1,0,16,3.0812264271670244,11,Basic,0,0,28.44,,2,1
CUST_011353,116,15,2,3.337429578612006,3,Standard,1,0,37.68,,10,0
CUST_011354,332,0,17,18.963421629906428,10,Standard,0,1,7.25,,5,0
CUST_011355,586,14,8,5.564592136543324,9,Enterprise,2,0,8.78,,3,0
CUST_011356,52,1,10,3.8464319820501616,7,Enterprise,2,0,37.24,,4,0
CUST_011357,42,0,14,58.2499470861865,7,Premium,2,1,8.49,,0,1
CUST_011358,931,19,2,0.9730814436360237,0,Premium,4,2,31.29,,38,1
CUST_011359,507,14,4,5.284021979469797,1,Standard,0,0,18.08,,0,0
CUST_011360,325,4,19,8.951120837556353,10,Basic,1,0,16.32,,7,0
CUST_011361,535,0,10,47.221951703523395,3,Standard,0,0,22.62,5.0,2,0
CUST_011362,204,5,23,21.48911891778115,8,Premium,1,0,6.68,8.0,13,0
CUST_011363,518,2,17,18.67943513835753,6,Standard,2,0,8.88,,2,0
CUST_011364,169,21,3,7.527887624091521,1,Enterprise,2,0,18.45,,14,0
CUST_011365,102,6,14,45.727029132948324,3,Premium,4,0,21.39,,8,0
CUST_011366,476,39,0,,0,Standard,1,0,3.67,2.0,39,1
CUST_011367,198,5,13,41.10861521221828,5,Enterprise,5,0,33.25,,5,0
CUST_011368,1453,9,7,4.003055320186648,7,Enterprise,3,0,27.13,,2,0
CUST_011369,156,1,14,4.419840959901196,5,Basic,0,0,5.15,,0,0
CUST_011370,929,19,1,0.04027441750746728,3,Standard,1,0,5.18,,0,0
CUST_011371,986,0,12,41.34490536679423,6,Premium,2,0,33.64,,3,0
CUST_011372,101,9,8,2.206195023649286,2,Premium,2,0,16.37,,6,0
CUST_011373,584,5,14,36.9119936537808,5,Premium,1,0,41.52,8.0,45,1
CUST_011374,207,10,9,4.610088135727027,6,Premium,6,0,24.14,,7,1
CUST_011375,910,10,12,9.10157936471892,4,Premium,4,0,12.72,,0,0
CUST_011376,218,14,9,5.974517808999433,7,Basic,0,0,13.18,,6,1
CUST_011377,497,2,19,19.728566446701816,4,Standard,6,2,10.16,,1,0
CUST_011378,229,9,9,4.303298142162582,7,Standard,0,0,25.31,8.0,0,0
CUST_011379,94,4,11,2.1416888488257197,4,Premium,2,0,1.15,,0,0
CUST_011380,81,2,16,67.02106658904417,6,Basic,1,0,13.59,,3,0
CUST_011381,202,8,7,3.2276021770777352,6,Standard,2,0,24.36,,8,0
CUST_011382,514,36,2,2.238744880294953,2,Premium,0,0,17.54,,26,1
CUST_011383,339,35,0,0.0,0,Standard,0,1,1.18,,35,1
CUST_011384,425,3,13,0.8340164270357636,5,Premium,1,0,14.54,,5,0
CUST_011385,121,17,0,0.0,0,Premium,1,1,0.26,,17,1
CUST_011386,239,25,1,6.929390018053876,1,Standard,0,0,20.69,,6,1
CUST_011387,16,1,13,11.388120461316946,3,Standard,2,0,20.82,,0,0
CUST_011388,620,10,10,16.890872264742097,1,Standard,0,0,15.67,,5,0
CUST_011389,1676,24,1,1.2223472762374616,4,Standard,1,1,35.89,,12,0
CUST_011390,190,8,6,6.011001884392173,9,Basic,0,0,,,12,0
CUST_011391,4,2,18,7.491826961938686,6,Standard,1,1,44.58,,10,1
CUST_011392,67,8,4,33.0858906442899,3,Enterprise,6,0,18.38,,7,1
CUST_011393,385,2,15,22.618461144397703,8,Standard,0,0,42.57,7.0,19,1
CUST_011394,345,2,17,10.192156275666363,7,Basic,3,0,28.91,,0,0
CUST_011395,565,21,0,0.0,0,Standard,1,0,5.84,,21,1
CUST_011396,106,0,18,81.13840921329184,12,Basic,0,0,13.46,,2,0
CUST_011397,526,19,1,8.825526393684449,3,Enterprise,5,0,6.69,,35,1
CUST_011398,425,4,8,13.737791440722836,5,Standard,2,0,16.05,,7,1
CUST_011399,142,5,17,7.614942992085632,11,Standard,1,1,18.2,,3,0
CUST_011400,287,9,8,12.378488999543908,4,Standard,1,1,18.8,,5,0
CUST_011401,58,11,2,4.420072228685448,5,Enterprise,4,0,32.5,,15,0
CUST_011402,219,25,1,6.870176978659872,1,Basic,0,2,2.37,,33,1
CUST_011403,777,19,1,2.2853736200429813,2,Premium,4,1,6.19,4.0,2,1
CUST_011404,199,10,7,9.578462084943538,7,Premium,3,1,1.64,7.0,7,0
CUST_011405,667,5,15,8.500484063819316,8,Basic,0,1,4.0,7.0,1,0
CUST_011406,325,8,8,38.963497651882506,3,Basic,0,0,12.69,,3,0
CUST_011407,77,0,12,15.842332952734692,5,Standard,1,0,17.94,7.0,3,0
CUST_011408,317,3,15,44.64532864493553,10,Basic,2,1,5.92,,6,0
CUST_011409,257,5,19,4.241357695145095,5,Basic,0,1,17.63,6.0,0,0
CUST_011410,185,4,15,81.97472418626684,5,Standard,4,0,,8.0,3,1
CUST_011411,46,0,12,17.70868507688074,2,Standard,2,1,30.82,,3,0
CUST_011412,196,0,16,90.98175148373711,7,Standard,0,0,17.77,7.0,3,0
CUST_011413,27,2,24,11.788967869520274,12,Premium,5,0,18.93,,5,0
CUST_011414,37,0,12,13.167737981663066,5,Basic,0,0,37.11,8.0,1,0
CUST_011415,196,4,10,0.3312707570343692,3,Premium,2,0,8.68,,19,0
CUST_011416,133,5,16,38.070537072671634,13,Basic,0,1,23.5,,4,0
CUST_011417,948,2,13,5.150288577438763,5,Basic,0,1,29.25,,7,0
CUST_011418,171,0,18,9.77817228933352,7,Basic,1,2,14.4,,10,0
CUST_011419,517,6,11,9.643824009492755,4,Standard,0,1,27.12,6.0,5,0
CUST_011420,275,7,7,2.038053851701252,5,Standard,3,0,20.7,5.0,5,0
CUST_011421,444,29,4,12.331975242395835,1,Basic,0,2,31.86,,4,1
CUST_011422,109,1,21,50.40672905965258,12,Standard,2,0,,5.0,5,1
CUST_011423,1038,11,11,8.9212968769505,8,Standard,3,0,26.06,,0,0
CUST_011424,275,4,17,34.41140518619409,10,Premium,1,1,20.79,,3,0
CUST_011425,649,1,15,24.635755666911304,7,Premium,3,1,,,3,0
CUST_011426,165,3,14,4.545461358078693,7,Standard,3,1,30.22,,2,0
CUST_011427,38,4,14,0.5692337873771262,9,Standard,2,1,13.05,8.0,0,0
CUST_011428,408,5,19,46.70337400941263,14,Standard,0,0,27.2,7.0,1,0
CUST_011429,2,7,9,29.696984955838204,2,Premium,2,0,34.13,,4,0
CUST_011430,235,21,2,3.8112751513744736,0,Basic,0,0,23.15,,11,0
CUST_011431,78,1,17,68.96050946458242,9,Basic,0,0,18.57,9.0,9,0
CUST_011432,360,2,15,34.41478917207089,5,Standard,1,0,34.56,7.0,6,0
CUST_011433,1417,6,14,4.993545137244708,4,Basic,0,1,20.49,,10,0
CUST_011434,227,4,15,19.58647127757374,11,Premium,2,0,8.83,,0,0
CUST_011435,620,20,1,1.374808007204831,4,Basic,1,2,32.48,6.0,47,1
CUST_011436,258,68,2,1.018350787097086,3,Basic,2,0,16.79,6.0,12,1
CUST_011437,249,2,10,61.203620334530015,5,Premium,1,0,18.49,,2,0
CUST_011438,972,17,1,0.3734780477906967,0,Standard,0,0,29.1,5.0,1,1
CUST_011439,805,11,10,53.19324753415269,7,Basic,1,0,19.04,4.0,0,0
CUST_011440,562,12,8,17.198908412681853,7,Basic,0,2,15.19,5.0,2,0
CUST_011441,128,2,12,6.28504600658943,2,Standard,0,0,9.87,8.0,1,0
CUST_011442,287,1,10,3.791578123598195,6,Standard,1,1,11.91,,1,0
CUST_011443,92,6,11,47.72835302819955,5,Enterprise,23,0,17.05,4.0,0,0
CUST_011444,214,11,14,6.571422189274869,5,Basic,0,0,11.9,6.0,8,0
CUST_011445,241,39,0,0.0,0,Basic,3,1,9.22,,39,1
CUST_011446,650,13,10,22.497851590946595,4,Basic,0,0,6.73,,3,0
CUST_011447,826,7,28,12.628186643432713,5,Premium,1,0,19.94,,9,0
CUST_011448,195,61,0,0.0,0,Basic,0,0,0.39,0.0,61,1
CUST_011449,6,2,27,18.654169867456815,10,Basic,0,0,33.84,,1,0
CUST_011450,722,2,15,43.022740474200916,8,Premium,4,0,29.33,3.0,3,0
CUST_011451,69,7,18,56.85219143736976,13,Standard,0,0,4.39,8.0,13,0
CUST_011452,354,3,18,10.479771350993175,6,Premium,2,0,17.14,7.0,4,0
CUST_011453,9,12,13,42.00900460122409,2,Basic,0,1,25.97,,5,0
CUST_011454,186,6,11,1.6624852224209212,9,Standard,3,0,50.73,,14,0
CUST_011455,1557,1,14,32.92562923464605,2,Premium,1,1,28.17,,3,0
CUST_011456,38,1,10,36.88376115906708,3,Premium,1,0,50.37,,3,0
CUST_011457,201,12,12,3.1341226288888975,7,Basic,0,1,20.41,8.0,1,0
CUST_011458,133,3,9,0.030066881301724892,7,Enterprise,7,0,20.06,,1,0
CUST_011459,859,5,20,29.019469404475934,7,Basic,2,2,20.59,,5,0
CUST_011460,742,11,6,1.4016078866338055,5,Premium,1,0,28.14,7.0,11,0
CUST_011461,99,2,15,56.806481619054516,10,Premium,3,0,26.59,,3,0
CUST_011462,30,1,11,1.762265841116052,5,Basic,0,1,38.95,8.0,5,0
CUST_011463,360,12,5,33.01560392578988,2,Standard,0,0,18.94,,5,0
CUST_011464,149,0,11,4.816100356523171,2,Basic,0,0,30.27,,8,0
CUST_011465,406,28,3,0.7055238267572123,0,Basic,2,0,24.8,,5,1
CUST_011466,11,1,18,60.452632612430776,7,Premium,2,0,22.82,7.0,0,0
CUST_011467,52,4,16,6.566406610153015,8,Premium,1,0,7.85,,0,1
CUST_011468,423,2,16,39.899528006824944,10,Enterprise,2,0,31.55,,5,0
CUST_011469,87,1,19,39.5731357157774,7,Basic,0,1,13.76,7.0,11,0
CUST_011470,711,21,5,12.344124647963683,2,Basic,2,0,,,1,0
CUST_011471,22,4,9,53.62732398462963,5,Enterprise,5,0,17.89,7.0,2,0
CUST_011472,88,2,17,72.90802649111018,5,Basic,1,0,35.26,,2,0
CUST_011473,2388,3,14,25.950972696279727,5,Basic,0,0,63.18,8.0,4,0
CUST_011474,207,2,13,45.781959725833104,2,Basic,0,0,31.16,,1,0
CUST_011475,443,9,5,2.7495301561533907,4,Enterprise,1,0,13.61,,0,0
CUST_011476,73,10,5,23.46304984862096,5,Premium,4,0,29.33,,1,0
CUST_011477,343,3,13,37.59983285738595,2,Basic,0,0,10.59,,6,0
CUST_011478,472,4,10,26.572061600988256,10,Premium,3,1,8.9,8.0,1,0
CUST_011479,137,10,7,26.636968850474236,5,Premium,2,0,17.89,8.0,1,0
CUST_011480,644,16,3,8.220196337738203,3,Standard,0,0,16.64,,3,0
